Origin_Country,Age_Arrived,Sex,Years_as_Resident,Native_Language,Target_Language,Education_days,Enrolled_Coruse,Speaking,Written_Understanding
Yugoslavia,27,Female,1,Slovenian,German,4,85,590,0.3971
Yugoslavia,37,Female,13,Slovenian,Dutch,4,85,565,0.3971
Slovenia,26,Female,2,Slovenian,English,4,96,581,0.3971
Yugoslavia,40,Female,1,Slovenian,English,4,85,566,0.3971
Slovenia,27,Female,2,Slovenian,English,4,96,495,0.3971
Yugoslavia,27,Female,2,Slovenian,English,4,85,590,0.3971
Slovenia,24,Male,5,Slovenian,English,4,96,575,0.3971
Slovenia,27,Female,1,Slovenian,English,4,96,532,0.3971
Yugoslavia,29,Female,1,Slovenian,German,4,85,536,0.3971
Yugoslavia,19,Female,2,Slovenian,English,3,85,525,0.3971
Yugoslavia,20,Male,9,Slovenian,Monolingual,3,85,519,0.3971
Yugoslavia,22,Female,3,Slovenian,English,3,85,548,0.3971
Yugoslavia,23,Female,2,Slovenian,English,3,85,578,0.3971
Slovenia,28,Female,2,Slovenian,English,4,96,560,0.3971
Yugoslavia,29,Female,1,Slovenian,English,4,85,544,0.3971
Slovenia,34,Female,1,Slovenian,English,4,96,511,0.3971
Yugoslavia,26,Female,1,Slovenian,German,1,85,627,0.3971
Slovenia,22,Female,22,Slovenian,English,3,96,624,0.3971
Yugoslavia,29,Female,1,Slovenian,English,4,85,562,0.3971
Slovenia,24,Female,2,Slovenian,English,4,96,540,0.3971
Yugoslavia,26,Female,8,Slovenian,English,4,85,489,0.3971
Yugoslavia,45,Male,4,Slovenian,English,3,85,506,0.3971
Slovenia,23,Female,2,Slovenian,English,3,96,518,0.3971
Yugoslavia,23,Female,1,Slovenian,English,3,85,510,0.3971
Slovenia,28,Female,1,Slovenian,English,4,96,580,0.3971
Yugoslavia,21,Male,3,Slovenian,English,3,85,556,0.3971
Yugoslavia,34,Female,1,Slovenian,English,4,85,465,0.3971
Yugoslavia,25,Female,19,Slovenian,English,3,85,558,0.3971
Yugoslavia,25,Female,2,Slovenian,English,3,85,528,0.3971
Yugoslavia,27,Female,3,Slovenian,English,4,85,537,0.3971
Slovenia,24,Female,2,Slovenian,English,4,96,577,0.3971
Yugoslavia,25,Female,2,Slovenian,English,4,85,559,0.3971
Yugoslavia,25,Female,25,Slovenian,English,3,85,584,0.3971
Slovenia,29,Female,2,Slovenian,English,4,96,511,0.3971
Yugoslavia,27,Male,1,Slovenian,English,4,85,546,0.3971
Yugoslavia,26,Female,2,Slovenian,English,3,85,572,0.3971
Slovenia,25,Female,1,Slovenian,English,4,96,560,0.3971
Slovenia,29,Female,3,Slovenian,English,4,96,591,0.3971
Slovenia,26,Female,2,Slovenian,English,3,96,532,0.3971
Yugoslavia,22,Female,1,Slovenian,English,3,85,568,0.3971
Yugoslavia,23,Female,1,Slovenian,Spanish,4,85,527,0.3971
Yugoslavia,19,Female,2,Slovenian,Italian,3,85,500,0.3971
Somalia,27,Female,5,Somali,Monolingual,1,8,530,0.595079
Somalia,23,Male,5,Somali,English,3,8,464,0.595079
Somalia,19,Male,4,Somali,French,3,8,504,0.595079
Somalia,12,Male,6,Somali,Monolingual,1,8,644,0.595079
Somalia,23,Male,3,Somali,English,3,8,508,0.595079
Somalia,27,Male,5,Somali,English,3,8,469,0.595079
Somalia,16,Male,4,Somali,English,3,8,511,0.595079
Somalia,32,Male,4,Somali,English,3,8,425,0.595079
Somalia,17,Female,2,Somali,Arabic,1,8,458,0.595079
Somalia,37,Male,5,Somali,English,4,8,486,0.595079
Somalia,25,Female,4,Somali,English,3,8,497,0.595079
Somalia,22,Male,2,Somali,English,2,8,517,0.595079
SouthAfrica,29,Male,5,Somali,English,4,93,370,0.595079
Somalia,25,Female,11,Somali,English,3,8,469,0.595079
Somalia,17,Female,5,Somali,English,3,8,485,0.595079
Somalia,17,Male,10,Somali,English,2,8,518,0.595079
Somalia,16,Male,3,Somali,English,1,8,492,0.595079
Somalia,18,Male,5,Somali,English,2,8,453,0.595079
Somalia,25,Male,4,Somali,English,3,8,465,0.595079
Somalia,26,Male,9,Somali,English,1,8,576,0.595079
Somalia,24,Male,4,Somali,English,3,8,487,0.595079
Somalia,22,Male,6,Somali,English,4,8,513,0.595079
Somalia,17,Female,4,Somali,French,1,8,495,0.595079
Somalia,37,Male,3,Somali,French,4,8,457,0.595079
Somalia,20,Male,3,Somali,English,3,8,511,0.595079
SouthAfrica,40,Male,3,Somali,English,3,93,484,0.595079
Somalia,28,Male,3,Somali,Italian,4,8,436,0.595079
Somalia,32,Female,7,Somali,English,4,8,456,0.595079
Somalia,37,Male,4,Somali,English,4,8,467,0.595079
Somalia,23,Male,8,Somali,English,3,8,495,0.595079
Somalia,17,Female,3,Somali,English,3,8,517,0.595079
Somalia,30,Female,3,Somali,English,1,8,462,0.595079
Somalia,23,Male,4,Somali,English,3,8,431,0.595079
Somalia,25,Male,3,Somali,Monolingual,2,8,443,0.595079
Somalia,22,Male,6,Somali,English,3,8,473,0.595079
Somalia,17,Male,3,Somali,Arabic,2,8,463,0.595079
Somalia,19,Female,10,Somali,English,3,8,513,0.595079
Somalia,19,Female,5,Somali,German,1,8,471,0.595079
Somalia,15,Female,4,Somali,Arabic,1,8,559,0.595079
Somalia,20,Male,14,Somali,English,3,8,518,0.595079
Somalia,26,Male,8,Somali,Italian,3,8,456,0.595079
Somalia,19,Male,10,Somali,French,3,8,474,0.595079
Somalia,23,Female,4,Somali,Monolingual,1,8,449,0.595079
Somalia,26,Male,2,Somali,Monolingual,3,8,446,0.595079
Somalia,27,Female,13,Somali,English,4,8,516,0.595079
Somalia,34,Male,3,Somali,English,4,8,462,0.595079
Somalia,18,Male,3,Somali,English,3,8,481,0.595079
Somalia,17,Male,2,Somali,English,3,8,487,0.595079
Somalia,22,Male,5,Somali,English,3,8,460,0.595079
Somalia,27,Male,4,Somali,English,3,8,526,0.595079
Somalia,14,Female,10,Somali,Monolingual,1,8,533,0.595079
Somalia,27,Male,11,Somali,Monolingual,1,8,593,0.595079
Somalia,23,Male,4,Somali,French,3,8,452,0.595079
Somalia,27,Male,3,Somali,Russian,4,8,505,0.595079
Somalia,32,Male,7,Somali,Arabic,4,8,461,0.595079
Somalia,28,Male,4,Somali,English,3,8,457,0.595079
Somalia,37,Male,5,Somali,English,3,8,497,0.595079
Somalia,27,Male,3,Somali,English,3,8,465,0.595079
Somalia,16,Male,4,Somali,English,3,8,452,0.595079
Somalia,35,Female,6,Somali,English,4,8,487,0.595079
Somalia,22,Male,4,Somali,English,3,8,475,0.595079
Somalia,33,Male,3,Somali,English,3,8,487,0.595079
Somalia,16,Male,6,Somali,English,3,8,508,0.595079
Somalia,45,Male,5,Somali,English,4,8,465,0.595079
Somalia,40,Male,3,Somali,English,4,8,425,0.595079
Somalia,20,Male,7,Somali,English,2,8,477,0.595079
Somalia,20,Male,3,Somali,French,3,8,464,0.595079
Somalia,27,Male,5,Somali,English,3,8,510,0.595079
Somalia,16,Male,4,Somali,English,1,8,507,0.595079
Somalia,20,Male,4,Somali,English,1,8,450,0.595079
Somalia,23,Male,5,Somali,English,3,8,488,0.595079
Somalia,28,Male,7,Somali,English,4,8,521,0.595079
Somalia,22,Female,13,Somali,English,1,8,482,0.595079
Somalia,30,Male,1,Somali,English,4,8,489,0.595079
Somalia,17,Female,3,Somali,French,3,8,533,0.595079
Somalia,30,Male,8,Somali,English,4,8,531,0.595079
Somalia,23,Male,4,Somali,English,3,8,480,0.595079
Somalia,29,Male,2,Somali,English,4,8,475,0.595079
Somalia,28,Male,3,Somali,English,3,8,457,0.595079
Somalia,38,Female,6,Somali,Italian,4,8,454,0.595079
Somalia,21,Male,2,Somali,Arabic,3,8,487,0.595079
Somalia,44,Male,2,Somali,English,3,8,456,0.595079
Somalia,18,Female,2,Somali,Arabic,2,8,530,0.595079
Somalia,43,Male,2,Somali,English,4,8,473,0.595079
Somalia,21,Female,3,Somali,English,1,8,433,0.595079
Somalia,20,Male,3,Somali,French,3,8,498,0.595079
Somalia,32,Male,3,Somali,English,3,8,514,0.595079
Somalia,23,Male,2,Somali,French,3,8,491,0.595079
Somalia,22,Male,10,Somali,Monolingual,3,8,423,0.595079
Somalia,34,Female,7,Somali,English,2,8,517,0.595079
Somalia,38,Male,4,Somali,English,3,8,444,0.595079
Kuwait,20,Male,3,Somali,Arabic,3,95,506,0.595079
Somalia,45,Male,2,Somali,Italian,4,8,501,0.595079
Somalia,23,Female,11,Somali,Monolingual,2,8,503,0.595079
Somalia,18,Male,4,Somali,Arabic,3,8,507,0.595079
Somalia,19,Male,3,Somali,English,3,8,480,0.595079
Somalia,34,Male,5,Somali,English,4,8,413,0.595079
Somalia,22,Male,7,Somali,English,2,8,524,0.595079
Somalia,46,Male,4,Somali,English,4,8,445,0.595079
Somalia,35,Female,13,Somali,Italian,3,8,483,0.595079
Somalia,24,Female,3,Somali,English,2,8,460,0.595079
Somalia,19,Female,2,Somali,English,1,8,479,0.595079
Somalia,22,Male,2,Somali,English,3,8,478,0.595079
Somalia,50,Male,4,Somali,English,4,8,440,0.595079
Somalia,10,Female,16,Somali,English,3,8,500,0.595079
Somalia,32,Male,1,Somali,English,2,8,505,0.595079
Somalia,22,Male,3,Somali,English,4,8,440,0.595079
SaudiArabia,17,Female,2,Somali,Arabic,3,90,562,0.595079
Somalia,36,Male,2,Somali,Arabic,4,8,504,0.595079
Somalia,23,Female,4,Somali,English,3,8,481,0.595079
Somalia,18,Male,2,Somali,English,2,8,491,0.595079
Somalia,29,Male,2,Somali,English,3,8,466,0.595079
Somalia,15,Male,3,Somali,English,3,8,510,0.595079
Somalia,21,Female,5,Somali,English,2,8,495,0.595079
Somalia,27,Male,2,Somali,Arabic,4,8,503,0.595079
Somalia,19,Male,4,Somali,Arabic,3,8,502,0.595079
Somalia,16,Male,3,Somali,English,3,8,456,0.595079
Somalia,25,Male,2,Somali,English,3,8,480,0.595079
Somalia,23,Male,5,Somali,English,3,8,481,0.595079
Somalia,27,Male,4,Somali,French,3,8,447,0.595079
Somalia,25,Male,2,Somali,English,2,8,454,0.595079
Somalia,41,Male,2,Somali,English,3,8,456,0.595079
Somalia,16,Male,3,Somali,English,1,8,538,0.595079
Somalia,17,Female,14,Somali,English,2,8,526,0.595079
Somalia,25,Female,4,Somali,English,3,8,476,0.595079
Somalia,34,Male,3,Somali,Dutch,3,8,454,0.595079
Somalia,42,Male,3,Somali,English,3,8,506,0.595079
Somalia,21,Male,3,Somali,English,3,8,439,0.595079
Somalia,22,Male,3,Somali,French,3,8,520,0.595079
Somalia,17,Male,6,Somali,Monolingual,1,8,456,0.595079
Somalia,17,Male,4,Somali,English,3,8,540,0.595079
Somalia,33,Male,5,Somali,English,4,8,513,0.595079
Somalia,25,Male,7,Somali,English,3,8,466,0.595079
Somalia,34,Male,4,Somali,English,3,8,461,0.595079
Somalia,25,Male,3,Somali,English,3,8,453,0.595079
Somalia,35,Female,9,Somali,English,3,8,547,0.595079
Somalia,25,Male,4,Somali,English,3,8,466,0.595079
Somalia,24,Male,4,Somali,English,2,8,487,0.595079
Somalia,24,Male,10,Somali,Arabic,2,8,487,0.595079
Somalia,16,Male,6,Somali,English,3,8,460,0.595079
Somalia,25,Female,9,Somali,English,3,8,466,0.595079
Somalia,23,Male,3,Somali,Monolingual,3,8,471,0.595079
Somalia,31,Male,1,Somali,Arabic,4,8,460,0.595079
Somalia,21,Male,5,Somali,English,3,8,503,0.595079
Somalia,30,Male,16,Somali,Italian,4,8,522,0.595079
Somalia,14,Female,3,Somali,Arabic,1,8,567,0.595079
Somalia,29,Male,2,Somali,German,4,8,517,0.595079
Somalia,25,Female,2,Somali,English,3,8,471,0.595079
Somalia,19,Male,6,Somali,English,3,8,549,0.595079
Somalia,34,Female,2,Somali,English,3,8,430,0.595079
Somalia,23,Female,3,Somali,English,3,8,463,0.595079
Somalia,19,Female,20,Somali,English,4,8,533,0.595079
Somalia,15,Male,8,Somali,English,4,8,466,0.595079
Somalia,17,Male,3,Somali,English,3,8,492,0.595079
Somalia,23,Male,2,Somali,English,3,8,496,0.595079
Somalia,28,Male,4,Somali,English,4,8,501,0.595079
Somalia,21,Female,3,Somali,English,3,8,447,0.595079
Somalia,40,Male,5,Somali,Arabic,1,8,460,0.595079
Somalia,26,Female,14,Somali,Arabic,3,8,530,0.595079
Somalia,0,Male,36,Somali,English,3,8,491,0.595079
Somalia,21,Male,2,Somali,English,3,8,494,0.595079
Somalia,23,Female,9,Somali,Arabic,3,8,509,0.595079
Somalia,16,Male,6,Somali,French,2,8,467,0.595079
Somalia,24,Female,5,Somali,Monolingual,1,8,447,0.595079
Somalia,26,Male,22,Somali,English,4,8,507,0.595079
Somalia,21,Male,8,Somali,English,1,8,505,0.595079
Somalia,20,Male,4,Somali,English,2,8,481,0.595079
Somalia,19,Male,4,Somali,English,3,8,513,0.595079
Somalia,30,Female,11,Somali,English,3,8,430,0.595079
Somalia,33,Male,3,Somali,English,3,8,438,0.595079
Somalia,29,Female,15,Somali,Arabic,2,8,460,0.595079
Somalia,19,Male,4,Somali,English,3,8,450,0.595079
Somalia,17,Female,3,Somali,Arabic,3,8,488,0.595079
Somalia,27,Male,11,Somali,English,4,8,461,0.595079
Somalia,16,Female,4,Somali,English,3,8,521,0.595079
Somalia,23,Female,17,Somali,Monolingual,1,8,476,0.595079
Somalia,19,Male,5,Somali,English,3,8,516,0.595079
Somalia,34,Male,4,Somali,English,3,8,475,0.595079
Somalia,20,Male,5,Somali,English,3,8,500,0.595079
Somalia,24,Male,3,Somali,English,3,8,502,0.595079
Somalia,36,Male,7,Somali,English,4,8,500,0.595079
Somalia,20,Male,3,Somali,English,3,8,476,0.595079
Somalia,33,Male,5,Somali,Arabic,4,8,449,0.595079
Somalia,30,Male,7,Somali,English,3,8,459,0.595079
Somalia,24,Male,2,Somali,Arabic,3,8,488,0.595079
Somalia,30,Female,2,Somali,Russian,4,8,533,0.595079
Ethiopia,22,Male,8,Somali,French,2,25,501,0.595079
Somalia,29,Female,6,Somali,Arabic,3,8,496,0.595079
Somalia,17,Male,7,Somali,Arabic,3,8,447,0.595079
Somalia,24,Male,3,Somali,Arabic,3,8,487,0.595079
Somalia,12,Male,10,Somali,English,1,8,491,0.595079
Somalia,21,Female,11,Somali,English,3,8,519,0.595079
Somalia,26,Male,6,Somali,English,4,8,505,0.595079
Somalia,26,Female,3,Somali,Italian,1,8,463,0.595079
Somalia,22,Male,3,Somali,English,3,8,441,0.595079
Somalia,25,Male,7,Somali,Dutch,1,8,529,0.595079
Somalia,25,Female,6,Somali,English,3,8,447,0.595079
Somalia,28,Male,3,Somali,English,4,8,427,0.595079
Somalia,25,Male,3,Somali,English,2,8,432,0.595079
Somalia,30,Female,7,Somali,English,4,8,488,0.595079
Somalia,25,Male,5,Somali,Italian,3,8,453,0.595079
Somalia,47,Male,11,Somali,Italian,4,8,452,0.595079
Somalia,15,Female,5,Somali,English,2,8,494,0.595079
Somalia,25,Female,7,Somali,English,2,8,526,0.595079
Somalia,26,Male,4,Somali,Arabic,3,8,463,0.595079
Somalia,31,Female,10,Somali,Monolingual,1,8,468,0.595079
Somalia,16,Female,2,Somali,French,3,8,547,0.595079
Somalia,34,Female,13,Somali,Arabic,4,8,483,0.595079
Somalia,21,Male,6,Somali,French,2,8,472,0.595079
Somalia,26,Male,3,Somali,English,3,8,531,0.595079
Somalia,21,Female,5,Somali,English,1,8,462,0.595079
Somalia,31,Male,5,Somali,Monolingual,1,8,496,0.595079
Somalia,47,Male,3,Somali,English,4,8,507,0.595079
Somalia,20,Male,4,Somali,Arabic,3,8,488,0.595079
Somalia,21,Male,4,Somali,English,3,8,504,0.595079
Somalia,23,Male,2,Somali,English,3,8,486,0.595079
Somalia,14,Female,4,Somali,Monolingual,2,8,493,0.595079
Somalia,34,Male,7,Somali,English,4,8,454,0.595079
Somalia,23,Male,2,Somali,English,3,8,543,0.595079
Somalia,31,Female,3,Somali,Italian,1,8,472,0.595079
Somalia,28,Male,8,Somali,English,1,8,507,0.595079
Ethiopia,24,Male,7,Somali,Arabic,4,25,502,0.595079
Somalia,22,Male,7,Somali,English,3,8,486,0.595079
Somalia,22,Male,3,Somali,English,1,8,471,0.595079
Somalia,20,Male,3,Somali,French,1,8,456,0.595079
Somalia,32,Male,4,Somali,English,1,8,448,0.595079
Somalia,28,Male,3,Somali,English,3,8,453,0.595079
Somalia,27,Male,3,Somali,Arabic,3,8,473,0.595079
Somalia,24,Male,4,Somali,English,3,8,482,0.595079
Somalia,24,Male,4,Somali,English,3,8,500,0.595079
Somalia,23,Male,2,Somali,English,4,8,485,0.595079
Somalia,28,Female,4,Somali,Italian,3,8,452,0.595079
Somalia,21,Male,4,Somali,English,3,8,483,0.595079
Somalia,33,Male,3,Somali,Italian,2,8,489,0.595079
Somalia,30,Female,11,Somali,English,3,8,502,0.595079
Somalia,28,Female,3,Somali,Italian,3,8,437,0.595079
Ethiopia,26,Male,12,Somali,Arabic,3,25,490,0.595079
Somalia,40,Male,6,Somali,English,3,8,526,0.595079
Somalia,23,Male,3,Somali,English,3,8,387,0.595079
Somalia,24,Male,15,Somali,English,3,8,520,0.595079
Somalia,24,Male,3,Somali,English,3,8,480,0.595079
Somalia,17,Male,3,Somali,English,3,8,500,0.595079
Somalia,20,Male,3,Somali,Monolingual,3,8,465,0.595079
Somalia,15,Male,11,Somali,French,3,8,510,0.595079
Somalia,27,Male,6,Somali,English,4,8,557,0.595079
Somalia,39,Male,4,Somali,English,4,8,484,0.595079
Somalia,20,Male,7,Somali,English,1,8,466,0.595079
Somalia,23,Male,2,Somali,English,2,8,492,0.595079
Somalia,30,Female,2,Somali,Norwegian,3,8,517,0.595079
Somalia,21,Male,3,Somali,English,3,8,500,0.595079
Somalia,27,Male,10,Somali,English,4,8,444,0.595079
Somalia,16,Male,2,Somali,Monolingual,1,8,534,0.595079
Somalia,20,Male,5,Somali,English,2,8,451,0.595079
Somalia,25,Male,5,Somali,English,3,8,460,0.595079
Somalia,24,Male,6,Somali,English,2,8,554,0.595079
Somalia,18,Female,4,Somali,English,3,8,465,0.595079
Somalia,15,Male,5,Somali,English,1,8,505,0.595079
Somalia,45,Male,4,Somali,English,3,8,449,0.595079
Somalia,18,Male,0,Somali,English,1,8,475,0.595079
Somalia,27,Male,2,Somali,English,3,8,455,0.595079
Somalia,17,Male,4,Somali,Arabic,1,8,530,0.595079
Somalia,21,Male,4,Somali,Arabic,3,8,477,0.595079
Somalia,29,Male,19,Somali,Monolingual,2,8,440,0.595079
Somalia,28,Male,4,Somali,English,3,8,470,0.595079
Somalia,21,Male,3,Somali,English,3,8,489,0.595079
Somalia,26,Female,4,Somali,English,3,8,445,0.595079
Somalia,21,Male,4,Somali,Arabic,3,8,473,0.595079
Somalia,31,Male,4,Somali,English,2,8,448,0.595079
Somalia,22,Male,4,Somali,Monolingual,1,8,506,0.595079
Somalia,37,Female,5,Somali,Italian,3,8,468,0.595079
Somalia,28,Male,4,Somali,French,3,8,485,0.595079
Somalia,20,Male,2,Somali,English,2,8,470,0.595079
Somalia,39,Male,1,Somali,Italian,4,8,440,0.595079
Ethiopia,19,Male,15,Somali,English,3,25,488,0.595079
Ethiopia,17,Male,6,Somali,English,2,25,517,0.595079
Somalia,22,Male,7,Somali,English,1,8,450,0.595079
Somalia,23,Female,3,Somali,French,2,8,468,0.595079
Somalia,22,Male,7,Somali,French,2,8,525,0.595079
Somalia,24,Male,4,Somali,English,3,8,479,0.595079
Somalia,20,Male,3,Somali,French,1,8,498,0.595079
Somalia,25,Male,4,Somali,English,3,8,529,0.595079
Somalia,20,Male,5,Somali,English,3,8,493,0.595079
Somalia,36,Male,5,Somali,Arabic,3,8,513,0.595079
Somalia,29,Male,3,Somali,English,1,8,453,0.595079
Somalia,16,Male,3,Somali,Monolingual,3,8,473,0.595079
Somalia,32,Female,6,Somali,English,4,8,477,0.595079
Somalia,30,Male,3,Somali,English,3,8,482,0.595079
Somalia,23,Male,3,Somali,English,3,8,440,0.595079
Somalia,21,Male,7,Somali,English,3,8,484,0.595079
Somalia,23,Male,2,Somali,Arabic,3,8,444,0.595079
Somalia,20,Male,5,Somali,Arabic,3,8,460,0.595079
Somalia,17,Male,2,Somali,French,2,8,495,0.595079
Somalia,30,Male,3,Somali,English,4,8,485,0.595079
Somalia,25,Male,3,Somali,English,3,8,467,0.595079
Somalia,21,Male,11,Somali,English,2,8,461,0.595079
Somalia,21,Female,2,Somali,English,3,8,417,0.595079
Somalia,26,Male,2,Somali,Monolingual,3,8,465,0.595079
Somalia,24,Male,3,Somali,English,3,8,468,0.595079
Somalia,20,Female,4,Somali,English,3,8,515,0.595079
Somalia,23,Female,3,Somali,English,4,8,537,0.595079
Somalia,37,Male,1,Somali,English,4,8,484,0.595079
Somalia,28,Male,9,Somali,English,2,8,474,0.595079
Somalia,24,Male,3,Somali,English,3,8,447,0.595079
Somalia,29,Male,4,Somali,English,3,8,447,0.595079
Somalia,18,Male,2,Somali,English,3,8,517,0.595079
Somalia,16,Female,9,Somali,Monolingual,2,8,522,0.595079
Somalia,20,Female,4,Somali,English,3,8,474,0.595079
Somalia,16,Female,4,Somali,English,1,8,486,0.595079
Somalia,22,Female,11,Somali,English,1,8,492,0.595079
Somalia,25,Male,3,Somali,English,3,8,463,0.595079
Somalia,27,Male,4,Somali,Arabic,3,8,492,0.595079
Somalia,21,Male,2,Somali,English,3,8,476,0.595079
Somalia,84,Male,14,Somali,English,1,8,488,0.595079
Somalia,23,Male,3,Somali,English,3,8,448,0.595079
Somalia,22,Male,6,Somali,Arabic,2,8,450,0.595079
Somalia,24,Male,3,Somali,Arabic,3,8,463,0.595079
Somalia,24,Male,5,Somali,Monolingual,3,8,472,0.595079
Somalia,23,Male,2,Somali,Arabic,3,8,420,0.595079
Somalia,17,Male,3,Somali,French,2,8,489,0.595079
Somalia,26,Male,5,Somali,English,3,8,441,0.595079
Somalia,29,Male,4,Somali,English,3,8,474,0.595079
Somalia,40,Male,5,Somali,English,4,8,534,0.595079
Somalia,43,Male,4,Somali,Italian,4,8,443,0.595079
Somalia,25,Male,3,Somali,Arabic,3,8,503,0.595079
Somalia,33,Male,11,Somali,English,4,8,506,0.595079
Somalia,24,Male,2,Somali,French,3,8,484,0.595079
Somalia,23,Male,8,Somali,French,3,8,487,0.595079
Somalia,36,Male,2,Somali,English,4,8,502,0.595079
Somalia,49,Male,2,Somali,English,1,8,476,0.595079
Somalia,32,Male,12,Somali,English,4,8,513,0.595079
Somalia,26,Male,3,Somali,English,4,8,476,0.595079
Somalia,20,Male,4,Somali,Arabic,3,8,478,0.595079
Somalia,32,Female,9,Somali,Italian,4,8,499,0.595079
Somalia,27,Male,3,Somali,English,4,8,457,0.595079
Somalia,26,Male,5,Somali,Arabic,3,8,556,0.595079
Somalia,24,Male,1,Somali,English,4,8,515,0.595079
Somalia,24,Male,8,Somali,English,3,8,547,0.595079
Somalia,26,Male,3,Somali,Italian,1,8,466,0.595079
Somalia,28,Male,4,Somali,English,3,8,486,0.595079
Somalia,45,Male,2,Somali,English,4,8,495,0.595079
Somalia,18,Male,3,Somali,English,2,8,473,0.595079
Somalia,29,Male,3,Somali,English,3,8,433,0.595079
Somalia,28,Male,7,Somali,English,3,8,451,0.595079
Somalia,0,Male,32,Somali,Arabic,4,8,416,0.595079
Somalia,42,Male,2,Somali,English,4,8,475,0.595079
Somalia,26,Male,2,Somali,Italian,3,8,490,0.595079
Somalia,24,Male,4,Somali,Italian,4,8,468,0.595079
Somalia,16,Male,4,Somali,French,3,8,558,0.595079
Somalia,28,Male,5,Somali,English,3,8,488,0.595079
Somalia,30,Male,11,Somali,English,1,8,466,0.595079
Somalia,24,Male,3,Somali,Arabic,3,8,431,0.595079
Somalia,22,Male,3,Somali,Arabic,2,8,496,0.595079
Somalia,0,Male,47,Somali,English,1,8,477,0.595079
Somalia,25,Male,6,Somali,English,3,8,507,0.595079
Somalia,16,Male,9,Somali,English,2,8,530,0.595079
Somalia,22,Male,2,Somali,English,3,8,421,0.595079
Somalia,32,Male,4,Somali,English,3,8,488,0.595079
Somalia,31,Male,6,Somali,Arabic,3,8,481,0.595079
Somalia,32,Female,7,Somali,English,3,8,444,0.595079
Somalia,37,Female,5,Somali,English,4,8,484,0.595079
Somalia,30,Male,3,Somali,Italian,3,8,390,0.595079
Somalia,20,Male,3,Somali,Arabic,3,8,472,0.595079
SaudiArabia,16,Female,2,Somali,Arabic,2,90,506,0.595079
Somalia,19,Male,3,Somali,English,3,8,505,0.595079
Somalia,24,Male,3,Somali,English,2,8,468,0.595079
Somalia,26,Male,5,Somali,English,3,8,517,0.595079
Somalia,37,Male,4,Somali,English,3,8,478,0.595079
Kuwait,23,Male,2,Somali,English,3,95,465,0.595079
